Timestamp,Overall Load STD
2023-01-01 00:00:00+00:00,31.44637864393464
2023-01-01 00:02:00+00:00,31.8892807284795
2023-01-01 00:04:00+00:00,30.970945833093975
2023-01-01 00:06:00+00:00,29.179449408704386
2023-01-01 00:08:00+00:00,25.592169954237566
2023-01-01 00:10:00+00:00,26.58984730531659
2023-01-01 00:12:00+00:00,26.1362595735604
2023-01-01 00:14:00+00:00,30.169542870482626
2023-01-01 00:16:00+00:00,30.579392564427685
2023-01-01 00:18:00+00:00,33.02207181743576
2023-01-01 00:20:00+00:00,28.79185949947485
2023-01-01 00:22:00+00:00,26.823693852818298
2023-01-01 00:24:00+00:00,30.502613276023855
2023-01-01 00:26:00+00:00,28.0483593339811
2023-01-01 00:28:00+00:00,26.984863293972005
2023-01-01 00:30:00+00:00,27.448309907643207
2023-01-01 00:32:00+00:00,28.40421589557369
2023-01-01 00:34:00+00:00,28.824650358013347
2023-01-01 00:36:00+00:00,30.487039817463373
2023-01-01 00:38:00+00:00,30.379423824089887
2023-01-01 00:40:00+00:00,24.869062406410865
2023-01-01 00:42:00+00:00,29.591020975161207
2023-01-01 00:44:00+00:00,31.536660800340993
2023-01-01 00:46:00+00:00,26.663766031004755
2023-01-01 00:48:00+00:00,27.564274720830532
2023-01-01 00:50:00+00:00,23.03019296227833
2023-01-01 00:52:00+00:00,24.006053100191604
2023-01-01 00:54:00+00:00,25.02014110633477
2023-01-01 00:56:00+00:00,28.84020700898627
2023-01-01 00:58:00+00:00,23.88296184234374
2023-01-01 01:00:00+00:00,20.923797994772404
2023-01-01 01:02:00+00:00,23.67910372300861
2023-01-01 01:04:00+00:00,26.21314868550222
2023-01-01 01:06:00+00:00,25.775725947542774
2023-01-01 01:08:00+00:00,24.33377007023702
2023-01-01 01:10:00+00:00,22.982929344973446
2023-01-01 01:12:00+00:00,23.062630425331296
2023-01-01 01:14:00+00:00,28.351583632803433
2023-01-01 01:16:00+00:00,28.131512751147397
2023-01-01 01:18:00+00:00,25.796855306540703
2023-01-01 01:20:00+00:00,22.39700971329035
2023-01-01 01:22:00+00:00,27.418076689892562
2023-01-01 01:24:00+00:00,28.549820177392682
2023-01-01 01:26:00+00:00,29.92132701684902
2023-01-01 01:28:00+00:00,26.173594067920664
2023-01-01 01:30:00+00:00,29.995822650966694
2023-01-01 01:32:00+00:00,29.46986289432675
2023-01-01 01:34:00+00:00,34.040853333944575
2023-01-01 01:36:00+00:00,34.12802913699541
2023-01-01 01:38:00+00:00,28.84921898765921
2023-01-01 01:40:00+00:00,28.27039222416708
2023-01-01 01:42:00+00:00,28.696546445472062
2023-01-01 01:44:00+00:00,30.790926891908388
2023-01-01 01:46:00+00:00,24.037260286143308
2023-01-01 01:48:00+00:00,24.82389495641834
2023-01-01 01:50:00+00:00,33.292642744054525
2023-01-01 01:52:00+00:00,33.99334397037447
2023-01-01 01:54:00+00:00,34.57739539556992
2023-01-01 01:56:00+00:00,29.42371098873363
2023-01-01 01:58:00+00:00,29.05149411228707
2023-01-01 02:00:00+00:00,22.180431126237078
2023-01-01 02:02:00+00:00,24.268910898470835
2023-01-01 02:04:00+00:00,24.28342867455653
2023-01-01 02:06:00+00:00,26.123480279387586
2023-01-01 02:08:00+00:00,25.027653745988257
2023-01-01 02:10:00+00:00,21.854808848951723
2023-01-01 02:12:00+00:00,23.214054214061477
2023-01-01 02:14:00+00:00,25.521777563102233
2023-01-01 02:16:00+00:00,28.104073505490202
2023-01-01 02:18:00+00:00,25.180479617457465
2023-01-01 02:20:00+00:00,27.049701379819588
2023-01-01 02:22:00+00:00,26.215008398059496
2023-01-01 02:24:00+00:00,27.740552336311026
2023-01-01 02:26:00+00:00,22.643614594189486
2023-01-01 02:28:00+00:00,21.02056843552121
2023-01-01 02:30:00+00:00,19.2943268197775
2023-01-01 02:32:00+00:00,23.9274272783562
2023-01-01 02:34:00+00:00,24.601811897795535
2023-01-01 02:36:00+00:00,27.315128074837794
2023-01-01 02:38:00+00:00,24.367957022911998
2023-01-01 02:40:00+00:00,24.09643331901874
2023-01-01 02:42:00+00:00,28.913698611635866
2023-01-01 02:44:00+00:00,25.591613328257672
2023-01-01 02:46:00+00:00,24.41505508671141
2023-01-01 02:48:00+00:00,20.65296606838531
2023-01-01 02:50:00+00:00,21.827954784391604
2023-01-01 02:52:00+00:00,23.243856897329707
2023-01-01 02:54:00+00:00,27.06246878125605
2023-01-01 02:56:00+00:00,28.804450675766045
2023-01-01 02:58:00+00:00,29.59311228046899
2023-01-01 03:00:00+00:00,26.65276598063329
2023-01-01 03:02:00+00:00,27.380742845386624
2023-01-01 03:04:00+00:00,22.826367726492744
2023-01-01 03:06:00+00:00,21.947913833600115
2023-01-01 03:08:00+00:00,19.313088217792785
2023-01-01 03:10:00+00:00,21.845445545732865
2023-01-01 03:12:00+00:00,22.025064270256756
2023-01-01 03:14:00+00:00,22.976112434907865
2023-01-01 03:16:00+00:00,22.516004044924173
2023-01-01 03:18:00+00:00,24.229270876997163
2023-01-01 03:20:00+00:00,21.138910217265483
2023-01-01 03:22:00+00:00,22.606730991978104
2023-01-01 03:24:00+00:00,28.36164860491262
2023-01-01 03:26:00+00:00,23.74846769088335
2023-01-01 03:28:00+00:00,23.936103114839284
2023-01-01 03:30:00+00:00,22.553500423145085
2023-01-01 03:32:00+00:00,26.073859741858467
2023-01-01 03:34:00+00:00,25.12363707607948
2023-01-01 03:36:00+00:00,19.43232910185798
2023-01-01 03:38:00+00:00,19.310983297374015
2023-01-01 03:40:00+00:00,19.74529677951244
2023-01-01 03:42:00+00:00,22.742675359285016
2023-01-01 03:44:00+00:00,22.08291953130386
2023-01-01 03:46:00+00:00,23.261522936774963
2023-01-01 03:48:00+00:00,21.955771883730634
2023-01-01 03:50:00+00:00,20.075322469509032
2023-01-01 03:52:00+00:00,21.49016072701451
2023-01-01 03:54:00+00:00,23.38399980744008
2023-01-01 03:56:00+00:00,21.30074159868806
2023-01-01 03:58:00+00:00,20.494134057641208
2023-01-01 04:00:00+00:00,21.04251347409077
