Timestamp,Overall Load STD
2023-01-01 00:00:00+00:00,73.21911810460792
2023-01-01 00:02:00+00:00,74.3021443487632
2023-01-01 00:04:00+00:00,78.96908596432554
2023-01-01 00:06:00+00:00,78.91426895494179
2023-01-01 00:08:00+00:00,69.019518143778
2023-01-01 00:10:00+00:00,69.98741347300422
2023-01-01 00:12:00+00:00,71.36602259219991
2023-01-01 00:14:00+00:00,81.0345585526459
2023-01-01 00:16:00+00:00,71.23299450028568
2023-01-01 00:18:00+00:00,71.91369249801018
2023-01-01 00:20:00+00:00,70.6012938630228
2023-01-01 00:22:00+00:00,70.73599086685101
2023-01-01 00:24:00+00:00,81.5870893924499
2023-01-01 00:26:00+00:00,71.30631688952597
2023-01-01 00:28:00+00:00,69.71168920271907
2023-01-01 00:30:00+00:00,65.52211528709869
2023-01-01 00:32:00+00:00,72.28356797018503
2023-01-01 00:34:00+00:00,75.10835462967123
2023-01-01 00:36:00+00:00,71.68460979697032
2023-01-01 00:38:00+00:00,73.82858980620577
2023-01-01 00:40:00+00:00,59.93100303532724
2023-01-01 00:42:00+00:00,71.78037402700113
2023-01-01 00:44:00+00:00,74.41066015553609
2023-01-01 00:46:00+00:00,71.04425573320783
2023-01-01 00:48:00+00:00,67.53466868577297
2023-01-01 00:50:00+00:00,60.023099323659004
2023-01-01 00:52:00+00:00,69.9440275810887
2023-01-01 00:54:00+00:00,71.25675683705613
2023-01-01 00:56:00+00:00,71.59426255918612
2023-01-01 00:58:00+00:00,61.013999602506075
2023-01-01 01:00:00+00:00,58.32112618103996
2023-01-01 01:02:00+00:00,68.5291001842544
2023-01-01 01:04:00+00:00,70.22831666292394
2023-01-01 01:06:00+00:00,71.62318409886717
2023-01-01 01:08:00+00:00,63.69739382624283
2023-01-01 01:10:00+00:00,56.07840840375571
2023-01-01 01:12:00+00:00,66.84244772211619
2023-01-01 01:14:00+00:00,79.87672553724322
2023-01-01 01:16:00+00:00,79.25504003966353
2023-01-01 01:18:00+00:00,71.09977504310375
2023-01-01 01:20:00+00:00,60.61104687310029
2023-01-01 01:22:00+00:00,72.63543670039726
2023-01-01 01:24:00+00:00,81.03411765813104
2023-01-01 01:26:00+00:00,82.00835403659214
2023-01-01 01:28:00+00:00,73.59836088857492
2023-01-01 01:30:00+00:00,74.291958468214
2023-01-01 01:32:00+00:00,74.52099587585383
2023-01-01 01:34:00+00:00,83.89166149718922
2023-01-01 01:36:00+00:00,83.51777971418818
2023-01-01 01:38:00+00:00,75.27669727905003
2023-01-01 01:40:00+00:00,75.18020366485801
2023-01-01 01:42:00+00:00,74.79911868759433
2023-01-01 01:44:00+00:00,83.4091752247548
2023-01-01 01:46:00+00:00,75.28478202323264
2023-01-01 01:48:00+00:00,76.69648231835005
